1450754425016;1450754425077;157;0;false
1450754425138;1450754425548;56;2;false
1450754425608;1450754425675;53;0;false
1450754425737;1450754425924;54;1;false
1450754425983;1450754426044;53;0;false
1450754426105;1450754426166;55;0;false
1450754426242;1450754426309;70;0;false
1450754426375;1450754426436;60;0;false
1450754426507;1450754426574;65;0;false
1450754426943;1450754427004;363;0;false
1450754427079;1450754427140;69;0;false
1450754427213;1450754427280;67;0;false
1450754427359;1450754427546;54;1;false
1450754427609;1450754427669;56;0;false
1450754427730;1450754427801;54;0;false
1450754427862;1450754427939;54;0;false
1450754428000;1450754428210;54;1;false
1450754428270;1450754428341;53;0;false
1450754428402;1450754428473;54;0;false
1450754428533;1450754428614;53;0;false
1450754428676;1450754428747;55;0;false
1450754428809;1450754428886;54;0;false
1450754428948;1450754429018;54;0;false
1450754429079;1450754429150;52;0;false
1450754429211;1450754429290;54;0;false
1450754429353;1450754429424;56;0;false
1450754429486;1450754429565;54;0;false
1450754429626;1450754429697;54;0;false
1450754429758;1450754429829;54;0;false
1450754429892;1450754429969;56;0;false
1450754430031;1450754430103;54;0;false
1450754430166;1450754430244;55;0;false
1450754430306;1450754430376;55;0;false
1450754430437;1450754430507;53;0;false
1450754430568;1450754430646;53;0;false
1450754430708;1450754430917;54;1;false
1450754430978;1450754431049;54;0;false
1450754431109;1450754431319;54;1;false
1450754431381;1450754431566;53;1;false
1450754431625;1450754431676;54;0;false
1450754431735;1450754431786;54;0;false
1450754431845;1450754432009;52;1;false
1450754432067;1450754432123;53;0;false
1450754432182;1450754432232;54;0;false
1450754432292;1450754432342;53;0;false
1450754432400;1450754432456;52;0;false
1450754432516;1450754432567;55;0;false
1450754432626;1450754432791;54;1;false
1450754432849;1450754432900;52;0;false
1450754432962;1450754433017;57;0;false
1450754433077;1450754433128;54;0;false
1450754433190;1450754433245;57;0;false
1450754433305;1450754433355;53;0;false
1450754433414;1450754433465;53;0;false
1450754433524;1450754433580;54;0;false
1450754433637;1450754433688;52;0;false
1450754433749;1450754433805;56;0;false
1450754433864;1450754433914;54;0;false
1450754433973;1450754434024;53;0;false
1450754434084;1450754434140;55;0;false
